kode_bps,kode_dagri,nama_bps,nama_dagri
3604060,36.04.19,PETIR,PETIR
3604061,36.04.20,TUNJUNG TEJA,TUNJUNG TEJA
3604080,36.04.23,CIKEUSAL,CIKEUSAL
3604090,36.04.24,PAMARAYAN,PAMARAYAN
3604091,36.04.34,BANDUNG,BANDUNG
3604100,36.04.26,JAWILAN,JAWILAN
3604110,36.04.25,KOPO,KOPO
3604120,36.04.15,CIKANDE,CIKANDE
3604121,36.04.16,KIBIN,KIBIN
3604130,36.04.11,KRAGILAN,KRAGILAN
3604180,36.04.06,WARINGINKURUNG,WARINGINKURUNG
3604190,36.04.32,MANCAK,MANCAK
3604200,36.04.30,ANYAR,ANYAR
3604210,36.04.07,BOJONEGARA,BOJONEGARA
3604211,36.04.08,PULO AMPEL,PULO AMPEL
3604220,36.04.05,KRAMATWATU,KRAMATWATU
3604240,36.04.09,CIRUAS,CIRUAS
3604250,36.04.12,PONTANG,PONTANG
3604251,36.04.35,LEBAK WANGI,LEBAK WANGI
3604260,36.04.17,CARENANG,CARENANG
3604261,36.04.18,BINUANG,BINUANG
3604270,36.04.13,TIRTAYASA,TIRTAYASA
3604271,36.04.14,TANARA,TANARA
3671040,36.71.02,JATI UWUNG,JATIUWUNG
3671010,36.71.06,CILEDUG,CILEDUG
3671011,36.71.13,LARANGAN,LARANGAN
3671012,36.71.12,KARANG TENGAH,KARANG TENGAH
3671020,36.71.05,CIPONDOH,CIPONDOH
3671021,36.71.11,PINANG,PINANG
3671030,36.71.01,TANGERANG,TANGERANG
3671031,36.71.07,KARAWACI,KARAWACI
3671041,36.71.09,CIBODAS,CIBODAS
3671042,36.71.08,PERIUK,PERIUK
3671050,36.71.03,BATUCEPER,BATUCEPER
3671051,36.71.10,NEGLASARI,NEGLASARI
3671060,36.71.04,BENDA,BENDA
3672022,36.72.06,GROGOL,GEROGOL
3672010,36.72.04,CIWANDAN,CIWANDAN
3672011,36.72.08,CITANGKIL,CITANGKIL
3672020,36.72.03,PULOMERAK,PULOMERAK
3672021,36.72.07,PURWAKARTA,PURWAKARTA
3672030,36.72.02,CILEGON,CILEGON
3672031,36.72.05,JOMBANG,JOMBANG
3672040,36.72.01,CIBEBER,CIBEBER
3673010,36.73.04,CURUG,CURUG
3673020,36.73.03,WALANTAKA,WALANTAKA
3673030,36.73.05,CIPOCOK JAYA,CIPOCOK JAYA
3673040,36.73.01,SERANG,SERANG
3673050,36.73.06,TAKTAKAN,TAKTAKAN
3673060,36.73.02,KASEMEN,KASEMEN
3674010,36.74.07,SETU,SETU
3674020,36.74.01,SERPONG,SERPONG
3674030,36.74.06,PAMULANG,PAMULANG
3674040,36.74.04,CIPUTAT,CIPUTAT
3674050,36.74.05,CIPUTAT TIMUR,CIPUTAT TIMUR
3674060,36.74.03,PONDOK AREN,PONDOK AREN
3674070,36.74.02,SERPONG UTARA,SERPONG UTARA
5101010,51.01.04,MELAYA,MELAYA
5101020,51.01.01,NEGARA,NEGARA
5101021,51.01.05,JEMBRANA,JEMBRANA
5101030,51.01.02,MENDOYO,MENDOYO
5101040,51.01.03,PEKUTATAN,PEKUTATAN
5102011,51.02.02,SELEMADEG TIMUR,SALAMADEG TIMUR
5102012,51.02.03,SELEMADEG BARAT,SALEMADEG BARAT
5102010,51.02.01,SELEMADEG,SELEMADEG
5102020,51.02.04,KERAMBITAN,KERAMBITAN
5102030,51.02.05,TABANAN,TABANAN
5102040,51.02.06,KEDIRI,KEDIRI
5102050,51.02.07,MARGA,MARGA
5102060,51.02.09,BATURITI,BATURITI
5102070,51.02.08,PENEBEL,PENEBEL
5102080,51.02.10,PUPUAN,PUPUAN
5103010,51.03.05,KUTA SELATAN,KUTA SELATAN
5103020,51.03.01,KUTA,KUTA
5103030,51.03.06,KUTA UTARA,KUTA UTARA
5103040,51.03.02,MENGWI,MENGWI
5103050,51.03.03,ABIANSEMAL,ABIANSEMAL
5103060,51.03.04,PETANG,PETANG
5104010,51.04.01,SUKAWATI,SUKAWATI
5104020,51.04.02,BLAHBATUH,BLAHBATUH
5104030,51.04.03,GIANYAR,GIANYAR
5104040,51.04.04,TAMPAKSIRING,TAMPAKSIRING
5104050,51.04.05,UBUD,UBUD
5104060,51.04.06,TEGALLALANG,TEGALLALANG
5104070,51.04.07,PAYANGAN,PAYANGAN
5105010,51.05.01,NUSAPENIDA,NUSA PENIDA
5105020,51.05.02,BANJARANGKAN,BANJARANGKAN
5105030,51.05.03,KLUNGKUNG,KLUNGKUNG
5105040,51.05.04,DAWAN,DAWAN
5106010,51.06.01,SUSUT,SUSUT
5106020,51.06.02,BANGLI,BANGLI
5106030,51.06.03,TEMBUKU,TEMBUKU
5106040,51.06.04,KINTAMANI,KINTAMANI
5107010,51.07.01,RENDANG,RENDANG
5107020,51.07.02,SIDEMEN,SIDEMEN
5107030,51.07.03,MANGGIS,MANGGIS
5107040,51.07.04,KARANGASEM,KARANGASEM
5107050,51.07.05,ABANG,ABANG
5107060,51.07.06,BEBANDEM,BEBANDEM
5107070,51.07.07,SELAT,SELAT
5107080,51.07.08,KUBU,KUBU
5108030,51.08.03,BUSUNGBIU,BUSUNG BIU
5108010,51.08.01,GEROKGAK,GEROKGAK
5108020,51.08.02,SERIRIT,SERIRIT
5108040,51.08.04,BANJAR,BANJAR
5108050,51.08.05,SUKASADA,SUKASADA
5108060,51.08.06,BULELENG,BULELENG
5108070,51.08.07,SAWAN,SAWAN
5108080,51.08.08,KUBUTAMBAHAN,KUBUTAMBAHAN
5108090,51.08.09,TEJAKULA,TEJAKULA
5171010,51.71.01,DENPASAR SELATAN,DENPASAR SELATAN
5171020,51.71.02,DENPASAR TIMUR,DENPASAR TIMUR
5171030,51.71.03,DENPASAR BARAT,DENPASAR BARAT
5171031,51.71.04,DENPASAR UTARA,DENPASAR UTARA
5201030,52.01.08,LABU API,LABUAPI
5201060,52.01.09,GUNUNG SARI,GUNUNGSARI
5201010,52.01.07,SEKOTONG,SEKOTONG
5201011,52.01.13,LEMBAR,LEMBAR
5201020,52.01.01,GERUNG,GERUNG
5201040,52.01.02,KEDIRI,KEDIRI
5201041,52.01.15,KURIPAN,KURIPAN
5201050,52.01.03,NARMADA,NARMADA
5201051,52.01.12,LINGSAR,LINGSAR
5201061,52.01.14,BATU LAYAR,BATU LAYAR
5202010,52.02.05,PRAYA BARAT,PRAYA BARAT
5202011,52.02.11,PRAYA BARAT DAYA,PRAYA BARAT DAYA
5202020,52.02.04,PUJUT,PUJUT
5202030,52.02.06,PRAYA TIMUR,PRAYA TIMUR
5202040,52.02.07,JANAPRIA,JANAPRIA
5202050,52.02.09,KOPANG,KOPANG
5202060,52.02.01,PRAYA,PRAYA
5202061,52.02.10,PRAYA TENGAH,PRAYA TENGAH
5202070,52.02.02,JONGGAT,JONGGAT
5202080,52.02.08,PRINGGARATA,PRINGGARATA
5202090,52.02.03,BATUKLIANG,BATUKLIANG
5202091,52.02.12,BATUKLIANG UTARA,BATUKLIANG UTARA
5203081,52.03.16,SUELA,SUWELA
5203010,52.03.01,KERUAK,KERUAK
5203011,52.03.20,JEROWARU,JEROWARU
5203020,52.03.02,SAKRA,SAKRA
5203021,52.03.19,SAKRA BARAT,SAKRA BARAT
5203022,52.03.18,SAKRA TIMUR,SAKRA TIMUR
5203030,52.03.03,TERARA,TERARA
5203031,52.03.11,MONTONG GADING,MONTONG GADING
5203040,52.03.04,SIKUR,SIKUR
5203050,52.03.05,MASBAGIK,MASBAGIK
5203051,52.03.12,PRINGGASELA,PRINGGASELA
5203060,52.03.06,SUKAMULIA,SUKAMULIA
5203061,52.03.13,SURALAGA,SURALAGA
5203070,52.03.07,SELONG,SELONG
5203071,52.03.17,LABUHAN HAJI,LABUHAN HAJI
5203080,52.03.08,PRINGGABAYA,PRINGGABAYA
5203090,52.03.09,AIKMEL,AIKMEL
5203091,52.03.14,WANASABA,WANASABA
5203092,52.03.15,SEMBALUN,SEMBALUN
5203100,52.03.10,SAMBELIA,SAMBELIA
5204070,52.04.07,BATULANTEH,BATU LANTEH
5204090,52.04.09,MOYOHILIR,MOYO HILIR
5204100,52.04.10,MOYOHULU,MOYO HULU
5204020,52.04.02,LUNYUK,LUNYUK
5204021,52.04.28,ORONG TELU,ORONG TELU
5204050,52.04.05,ALAS,ALAS
5204051,52.04.17,ALAS BARAT,ALAS BARAT
5204052,52.04.20,BUER,BUER
5204061,52.04.06,UTAN,UTAN
5204062,52.04.21,RHEE,RHEE
5204080,52.04.08,SUMBAWA,SUMBAWA
5204081,52.04.18,LABUHAN BADAS,LABUHAN BADAS
5204082,52.04.22,UNTER IWES,UNTER IWES
5204091,52.04.23,MOYO UTARA,MOYO UTARA
5204110,52.04.11,ROPANG,ROPANG
5204111,52.04.27,LENANGGUAR,LENANGGUAR
5204112,52.04.29,LANTUNG,LANTUNG
5204121,52.04.12,LAPE,LAPE
5204122,52.04.26,LOPOK,LOPOK
5204130,52.04.13,PLAMPANG,PLAMPANG
5204131,52.04.19,LABANGKA,LABANGKA
5204132,52.04.24,MARONGE,MARONGE
5204140,52.04.14,EMPANG,EMPANG
5204141,52.04.25,TARANO,TARANO
5205010,52.05.03,HU'U,HU'U
5205011,52.05.08,PAJO,PAJO
5205020,52.05.01,DOMPU,DOMPU
5205030,52.05.05,WOJA,WOJA
5205040,52.05.04,KILO,KILO
5205050,52.05.02,KEMPO,KEMPO
5205051,52.05.07,MANGGALEWA,MANGGALEWA
5205060,52.05.06,PEKAT,PEKAT
5206021,52.06.13,MADA PANGGA,MADAPANGGA
5206010,52.06.01,MONTA,MONTA
5206011,52.06.16,PARADO,PARADO
5206020,52.06.02,BOLO,BOLO
5206030,52.06.03,WOHA,WOHA
5206040,52.06.04,BELO,BELO
5206041,52.06.18,PALIBELO,PALIBELO
5206050,52.06.05,WAWO,WAWO
5206051,52.06.11,LANGGUDU,LANGGUDU
5206052,52.06.17,LAMBITU,LAMBITU
5206060,52.06.06,SAPE,SAPE
5206061,52.06.12,LAMBU,LAMBU
5206070,52.06.07,WERA,WERA
5206071,52.06.10,AMBALAWI,AMBALAWI
5206080,52.06.08,DONGGO,DONGGO
5206081,52.06.15,SOROMANDI,SOROMANDI
5206090,52.06.09,SANGGAR,SANGGAR
5206091,52.06.14,TAMBORA,TAMBORA
5207010,52.07.04,SEKONGKANG,SEKONGKANG
5207020,52.07.01,JEREWEH,JEREWEH
5207021,52.07.08,MALUK,MALUK
5207030,52.07.02,TALIWANG,TALIWANG
5207031,52.07.07,BRANG ENE,BRANG ENE
5207040,52.07.05,BRANG REA,BRANG REA
5207050,52.07.03,SETELUK,SETELUK
5207051,52.07.06,POTO TANO,POTO TANO
5208010,52.08.05,PEMENANG,PEMENANG
5208020,52.08.01,TANJUNG,TANJUNG
5208030,52.08.02,GANGGA,GANGGA
5208040,52.08.03,KAYANGAN,KAYANGAN
5208050,52.08.04,BAYAN,BAYAN
5271021,52.71.05,SELAPARANG,SELAPRANG
5271010,52.71.01,AMPENAN,AMPENAN
5271011,52.71.04,SEKARBELA,SEKARBELA
5271020,52.71.02,MATARAM,MATARAM
5271030,52.71.03,CAKRANEGARA,CAKRANEGARA
5271031,52.71.06,SANDUBAYA,SANDUBAYA
5272010,52.72.01,RASANAE BARAT,RASANAE BARAT
5272011,52.72.05,MPUNDA,MPUNDA
5272020,52.72.02,RASANAE TIMUR,RASANAE TIMUR
5272021,52.72.04,RABA,RABA
5272030,52.72.03,ASAKOTA,ASAKOTA
5301021,53.12.12,LAMBOYA,LAMBOYA
5301022,53.12.11,WANOKAKA,WANOKAKA
5301023,53.12.18,LABOYA BARAT,LABOYA BARAT
5301050,53.12.10,LOLI,LOLI
5301060,53.12.15,KOTA WAIKABUBAK,KOTA WAIKABUBAK
5301072,53.12.04,TANA RIGHU,TANA RIGHU
5302011,53.11.04,NGGAHA ORIANGU,NGGAHA ORI ANGU
5302021,53.11.06,PINUPAHAR,PINU PAHAR
5302041,53.11.11,WULA WAIJELU,WULLA WAIJELU
5302010,53.11.03,LEWA,LEWA
5302012,53.11.18,LEWA TIDAHU,LEWA TIDAHU
5302013,53.11.19,KATALA HAMU LINGU,KATALA HAMU LINGU
5302020,53.11.05,TABUNDUNG,TABUNDUNG
5302030,53.11.12,PABERIWAI,PABERIWAI
5302031,53.11.13,KARERA,KARERA
5302032,53.11.15,MATAWAI LA PAWU,MATAWAI LA PAWU
5302033,53.11.14,KAHAUNGU ETI,KAHAUNGU ETI
5302034,53.11.22,MAHU,MAHU
5302035,53.11.21,NGADU NGALA,NGADU NGALA
5302040,53.11.10,PAHUNGA LODU,PAHUNGA LODU
5302051,53.11.09,RINDI,RINDI
5302052,53.11.08,UMALULU,UMALULU
5302060,53.11.07,PANDAWAI,PANDAWAI
5302061,53.11.17,KAMBATA MAPAMBUHANG,KAMBATA MAPAMBUHANG
5302070,53.11.01,KOTA WAINGAPU,KOTA WAINGAPU
5302071,53.11.16,KAMBERA,KAMBERA
5302080,53.11.02,HAHARU,HAHARU
5302081,53.11.20,KANATANG,KANATANG
5303100,53.01.04,SEMAU,SEMAU
5303101,53.01.23,SEMAU SELATAN,SEMAU SELATAN
5303110,53.01.05,KUPANG BARAT,KUPANG BARAT
5303111,53.01.16,NEKAMESE,NEKAMESE
5303120,53.01.08,KUPANG TENGAH,KUPANG TENGAH
5303121,53.01.24,TAEBENU,TAEBENU
5303130,53.01.09,AMARASI,AMARASI
5303131,53.01.17,AMARASI BARAT,AMARASI BARAT
5303132,53.01.18,AMARASI SELATAN,AMARASI SELATAN
5303133,53.01.19,AMARASI TIMUR,AMARASI TIMUR
5303140,53.01.06,KUPANG TIMUR,KUPANG TIMUR
5303141,53.01.20,AMABI OEFETO TIMUR,AMABI OEFETO TIMUR
5303142,53.01.25,AMABI OEFETO,AMABI OEFETO
5303150,53.01.07,SULAMU,SULAMU
5303160,53.01.10,FATULEU,FATULEU
5303161,53.01.28,FATULEU TENGAH,FATULEU TENGAH
5303162,53.01.27,FATULEU BARAT,FATULEU BARAT
5303170,53.01.11,TAKARI,TAKARI
5303180,53.01.12,AMFOANG SELATAN,AMFOANG SELATAN
5303181,53.01.21,AMFOANG BARAT DAYA,AMFOANG BARAT DAYA
5303182,53.01.30,AMFOANG TENGAH,AMFOANG TENGAH
5303190,53.01.13,AMFOANG UTARA,AMFOANG UTARA
5303191,53.01.22,AMFOANG BARAT LAUT,AMFOANG BARAT LAUT
5303192,53.01.26,AMFOANG TIMUR,AMFOANG TIMUR
5304060,53.02.11,KUAN FATU,KUANFATU
5304090,53.02.10,KIE,KI'E
5304091,53.02.20,KOT'OLIN,KOT OLIN
5304112,53.02.23,KOKBAUN,KOK BAUN
5304010,53.02.03,MOLLO UTARA,MOLLO UTARA
5304011,53.02.12,FATUMNASI,FATUMNASI
5304012,53.02.31,TOBU,TOBU
5304013,53.02.32,NUNBENA,NUNBENA
5304020,53.02.02,MOLLO SELATAN,MOLLO SELATAN
5304021,53.02.13,POLEN,POLEN
5304022,53.02.22,MOLLO BARAT,MOLLO BARAT
5304023,53.02.30,MOLLO TENGAH,MOLLO TENGAH
5304030,53.02.01,KOTA SOE,KOTA SOE
5304040,53.02.07,AMANUBAN BARAT,AMANUBAN BARAT
5304041,53.02.14,BATU PUTIH,BATU PUTIH
5304042,53.02.27,KUATNANA,KUATNANA
5304050,53.02.06,AMANUBAN SELATAN,AMANUBAN SELATAN
5304051,53.02.26,NOEBEBA,NOEBEBA
5304061,53.02.21,KUALIN,KUALIN
5304070,53.02.05,AMANUBAN TENGAH,AMANUBAN TENGAH
5304071,53.02.19,KOLBANO,KOLBANO
5304072,53.02.18,OENINO,OENINO
5304080,53.02.04,AMANUBAN TIMUR,AMANUBAN TIMUR
5304081,53.02.28,FAUTMOLO,FAUTMOLO
5304082,53.02.29,FATUKOPA,FATUKOPA
5304100,53.02.08,AMANATUN SELATAN,AMANATUN SELATAN
5304101,53.02.15,BOKING,BOKING
5304102,53.02.17,NUNKOLO,NUNKOLO
5304103,53.02.24,NOEBANA,NOEBANA
5304104,53.02.25,SANTIAN,SANTIAN
5304110,53.02.09,AMANATUN UTARA,AMANATUN UTARA
5304111,53.02.16,TOIANAS,TOIANAS
5305010,53.03.02,MIOMAFFO BARAT,MIOMAFO BARAT
5305020,53.03.01,MIOMAFFO TIMUR,MIOMAFO TIMUR
5305051,53.03.22,BIBOKI TANPAH,BIBOKI TAN PAH
5305011,53.03.11,MIOMAFFO TENGAH,MIOMAFFO TENGAH
5305012,53.03.12,MUSI,MUSI
5305013,53.03.13,MUTIS,MUTIS
5305021,53.03.04,NOEMUTI,NOEMUTI
5305022,53.03.14,BIKOMI SELATAN,BIKOMI SELATAN
5305023,53.03.15,BIKOMI TENGAH,BIKOMI TENGAH
5305024,53.03.16,BIKOMI NILULAT,BIKOMI NILULAT
5305025,53.03.17,BIKOMI UTARA,BIKOMI UTARA
5305026,53.03.18,NAIBENU,NAIBENU
5305027,53.03.10,NOEMUTI TIMUR,NOEMUTI TIMUR
5305030,53.03.05,KOTA KEFAMENANU,KOTA KEFAMENANU
5305040,53.03.08,INSANA,INSANA
5305041,53.03.09,INSANA UTARA,INSANA UTARA
5305042,53.03.20,INSANA BARAT,INSANA BARAT
5305043,53.03.21,INSANA TENGAH,INSANA TENGAH
5305044,53.03.19,INSANA FAFINESU,INSANA FAFINESU
5305050,53.03.03,BIBOKI SELATAN,BIBOKI SELATAN
5305052,53.03.23,BIBOKI MOENLEU,BIBOKI MOENLEU
5305060,53.03.06,BIBOKI UTARA,BIBOKI UTARA
5305061,53.03.07,BIBOKI ANLEU,BIBOKI ANLEU
5305062,53.03.24,BIBOKI FEOTLEU,BIBOKI FEOTLEU
5306060,53.04.12,ATAMBUA,KOTA ATAMBUA
5306032,53.04.13,RAI MANUK,RAIMANUK
5306052,53.04.23,NANAET DUBESI,NANAET DUABESI
5306070,53.04.02,TASIFETO TIMUR,TASIFETOTIMUR
5306050,53.04.04,TASIFETO BARAT,TASIFETO BARAT
5306051,53.04.05,KAKULUK MESAK,KAKULUK MESAK
5306061,53.04.21,ATAMBUA BARAT,ATAMBUA BARAT
5306062,53.04.22,ATAMBUA SELATAN,ATAMBUA SELATAN
5306071,53.04.03,RAIHAT,RAIHAT
5306072,53.04.17,LASIOLAT,LASIOLAT
5306080,53.04.01,LAMAKNEN,LAMAKNEN
5306081,53.04.18,LAMAKNEN SELATAN,LAMAKNEN SELATAN
5307013,53.05.17,PANTAR BARAT LAUT,PANTAR BARU LAUT
5307010,53.05.06,PANTAR,PANTAR
5307011,53.05.09,PANTAR BARAT,PANTAR BARAT
5307012,53.05.14,PANTAR TIMUR,PANTAR TIMUR
5307014,53.05.16,PANTAR TENGAH,PANTAR TENGAH
5307020,53.05.03,ALOR BARAT DAYA,ALOR BARAT DAYA
5307021,53.05.12,MATARU,MATARU
5307030,53.05.04,ALOR SELATAN,ALOR SELATAN
5307040,53.05.05,ALOR TIMUR,ALOR TIMUR
5307041,53.05.08,ALOR TIMUR LAUT,ALOR TIMUR LAUT
5307042,53.05.13,PUREMAN,PUREMAN
5307050,53.05.01,TELUK MUTIARA,TELUK MUTIARA
5307051,53.05.10,KABOLA,KABOLA
5307060,53.05.02,ALOR BARAT LAUT,ALOR BARAT LAUT
5307061,53.05.07,ALOR TENGAH UTARA,ALOR TENGAH UTARA
5307062,53.05.11,PULAU PURA,PULAU PURA
5307063,53.05.15,LEMBUR,LEMBUR
5308010,53.13.01,NAGAWUTUNG,NAGA WUTUNG
5308070,53.13.07,BUYASARI,BUYASURI
5308011,53.13.08,WULANDONI,WULANDONI
5308020,53.13.02,ATADEI,ATADEI
5308030,53.13.03,ILE APE,ILE APE
5308031,53.13.09,ILE APE TIMUR,ILE APE TIMUR
5308040,53.13.04,LEBATUKAN,LEBATUKAN
5308050,53.13.05,NUBATUKAN,NUBATUKAN
5308060,53.13.06,OMESURI,OMESURI
5309061,53.06.09,WOTAN ULU MADO,WOTAN ULUMANDO
5309012,53.06.16,ILEBURA,ILE BURA
5309021,53.06.15,LEWO LEMA,LEWOLEMA
5309010,53.06.01,WULANGGITANG,WULANGGITANG
5309011,53.06.02,TITEHENA,TITEHENA
5309020,53.06.05,TANJUNG BUNGA,TANJUNG BUNGA
5309030,53.06.03,LARANTUKA,LARANTUKA
5309031,53.06.04,ILE MANDIRI,ILE MANDIRI
5309032,53.06.14,DEMON PAGONG,DEMON PAGONG
5309040,53.06.06,SOLOR BARAT,SOLOR BARAT
5309041,53.06.19,SOLOR SELATAN,SOLOR SELATAN
5309050,53.06.07,SOLOR TIMUR,SOLOR TIMUR
5309060,53.06.08,ADONARA BARAT,ADONARA BARAT
5309062,53.06.18,ADONARA TENGAH,ADONARA TENGAH
5309070,53.06.10,ADONARA TIMUR,ADONARA TIMUR
5309071,53.06.13,ILE BOLENG,ILE BOLENG
5309072,53.06.12,WITIHAMA,WITIHAMA
5309073,53.06.11,KELUBAGOLIT,KELUBAGOLIT
5309074,53.06.17,ADONARA,ADONARA
5310010,53.07.01,PAGA,PAGA
5310011,53.07.02,MEGO,MEGO
5310012,53.07.17,TANA WAWO,TANA WAWO
5310020,53.07.03,LELA,LELA
5310030,53.07.11,BOLA,BOLA
5310031,53.07.20,DORENG,DORENG
5310032,53.07.21,MAPITARA,MAPITARA
5310040,53.07.08,TALIBURA,TALIBURA
5310041,53.07.09,WAIGETE,WAIGETE
5310042,53.07.13,WAIBLAMA,WAIBLAMA
5310050,53.07.10,KEWAPANTE,KEWAPANTE
5310051,53.07.18,HEWOKLOANG,HEWOKLOANG
5310052,53.07.19,KANGAE,KANGAE
5310061,53.07.06,PALUE,PALUE
5310062,53.07.16,KOTING,KOTING
5310063,53.07.07,NELLE,NELLE
5310070,53.07.04,NITA,NITA
5310071,53.07.12,MAGEPANDA,MAGEPANDA
5310080,53.07.05,ALOK,ALOK
5310081,53.07.14,ALOK BARAT,ALOK BARAT
5310082,53.07.15,ALOK TIMUR,ALOK TIMUR
5311061,53.08.13,KOTABARU,KOTA BARU
5311010,53.08.01,NANGAPANDA,NANGAPANDA
5311011,53.08.02,PULAU ENDE,PULAU ENDE
5311012,53.08.11,MAUKARO,MAUKARO
5311020,53.08.03,ENDE,ENDE
5311030,53.08.04,ENDE SELATAN,ENDE SELATAN
5311031,53.08.20,ENDE TIMUR,ENDE TIMUR
5311032,53.08.19,ENDE TENGAH,ENDE TENGAH
5311033,53.08.18,ENDE UTARA,ENDE UTARA
5311040,53.08.05,NDONA,NDONA
5311041,53.08.16,NDONA TIMUR,NDONA TIMUR
5311050,53.08.08,WOLOWARU,WOLOWARU
5311051,53.08.09,WOLOJITA,WOLOJITA
5311052,53.08.12,LIO TIMUR,LIO TIMUR
5311053,53.08.14,KELIMUTU,KELIMUTU
5311054,53.08.17,NDORI,NDORI
5311060,53.08.10,MAUROLE,MAUROLE
5311062,53.08.15,DETUKELI,DETUKELI
5311063,53.08.21,LEPEMBUSU KELISOKE,LEPEMBUSU KELISOKE
5311070,53.08.06,DETUSOKO,DETUSOKO
5311071,53.08.07,WEWARIA,WEWARIA
5312010,53.09.01,AIMERE,AIMERE
5312011,53.09.12,JEREBUU,JEREBUU
5312012,53.09.20,INERIE,INERIE
5312020,53.09.06,BAJAWA,BAJAWA
5312030,53.09.02,GOLEWA,GOLEWA
5312031,53.09.18,GOLEWA SELATAN,GOLEWA SELATAN
5312032,53.09.19,GOLEWA BARAT,GOLEWA BARAT
5312070,53.09.15,BAJAWA UTARA,BAJAWA UTARA
5312071,53.09.07,SOA,SOA
5312080,53.09.09,RIUNG,RIUNG
5312081,53.09.14,RIUNG BARAT,RIUNG BARAT
5312082,53.09.16,WOLOMEZE,WOLOMEZE
5313040,53.10.05,SATAR MESE,SATAR MESE
5313041,53.10.13,SATAR MESE BARAT,SATAR MESE BARAT
5313042,53.10.18,SATAR MESE UTARA,SATAR MESE UTARA
5313110,53.10.12,LANGKE REMBONG,LANGKE REMBONG
5313120,53.10.03,RUTENG,RUTENG
