kode_bps,kode_dagri,nama_bps,nama_dagri
9110031002,92.10.14.2004,WINUNI,WINUNI
9110031003,92.10.14.2003,WARBA,WARBA
9110031005,92.10.14.2002,MAKIRI,MAKIRI
9110031004,92.10.14.2001,WARMU,WORMU
9110040001,92.10.01.2008,TEHAHITE,TEHAHITE
9110040002,92.10.01.2011,FUTON,FUTON
9110040003,92.10.01.2002,SUSUMUK,SUSUMUK
9110040004,92.10.01.2004,KOCUAS,KOCUAS
9110040005,92.10.01.2003,KOKAS,KOKAS
9110040006,92.10.01.2005,KOCUWER,KOCUWER
9110040007,92.10.01.2001,KUMURKEK,KUMURKEK
9110040010,92.10.01.2006,BORI,BORI
9110040008,92.10.01.2010,EISYO,AISYO
9110040009,92.10.01.2009,FAIT MAYAF,FAITMAYAF
9110050001,92.10.07.2002,TEHAK BESAR,TEHAK BESAR
9110050003,92.10.07.2001,FATEGOMI,FATEGOMI
9110050004,92.10.07.2004,GOHSAMES,GOHSAMES
9110050002,92.10.07.2006,MIRAFAN,MIRAFAAN
9110050006,92.10.07.2003,FAAN,FAN
9110050005,92.10.07.2005,ASMURUF 'U',ASMURUF U
9110051001,92.10.23.2004,JITMAU TIMUR,JITMAU TIMUR
9110051002,92.10.23.2001,JITMAU,JITMAU
9110051003,92.10.23.2003,ISIR,ISIR
9110051004,92.10.23.2002,IKUF,IKUF
9110051005,92.10.23.2006,SARIMO,SARIMO
9110051006,92.10.23.2007,KAMBUSABO,KAMBUSABO
9110051007,92.10.23.2005,IKUF UTARA,IKUF UTARA
9110060003,92.10.10.2001,KAMBUAYA,KAMBUAYA
9110060004,92.10.10.2003,FAITMAJIN,FAITMAJIN
9110060005,92.10.10.2002,HUBERITA,HUBERITA
9110060009,92.10.10.2007,SEFAYIT,SEFAYIT
9110060010,92.10.10.2006,ISMAYO,ISMAYO
9110061002,92.10.18.2001,KAMBUSKATO,KAMBUSKATO
9110061003,92.10.18.2005,MANO,MANO
9110061004,92.10.18.2002,KAMBUSKATO UTARA,KAMBUSKATO UTARA
9110061005,92.10.18.2004,ISUSU,ISUSU
9110061001,92.10.18.2003,KAMBUWIFA,KAMBUIFA
9110070006,92.10.08.2011,MEFKAJIM II,MEFKAJIM II
9110070010,92.10.08.1001,AYAMARU,AYAMARU
9110070011,92.10.08.2010,FRAMU,FRAMU
9110070009,92.10.08.2017,FRAHAROH,FRAHARO
9110070024,92.10.08.2018,SMUSUWIOH,SMUSSWIOH
9110071002,92.10.15.2002,SEMBARO,SEMBARO
9110071003,92.10.15.2001,SAUF,SAUF
9110071004,92.10.15.2004,KANISABAR,KANISABAR
9110071005,92.10.15.2005,SFARARE,SFARARE
9110071007,92.10.15.2007,LEMAUK KLIT,LEMAUK KLIT
9110071001,92.10.15.2003,KOMA-KOMA,KOMA KOMA
9110071006,92.10.15.2006,SENEH,SANEH
9110072001,92.10.16.2001,ADOH,ADOH
9110072002,92.10.16.2002,TEMEL,TEMEL
9110072003,92.10.16.2003,SOSIAN,SOSIAN
9110072004,92.10.16.2005,ORAIN,ORAIN
9110072005,92.10.16.2004,SEGIOR,SEGIOR
9110072006,92.10.16.2007,ORSU,ORSU
9110073001,92.10.20.2001,FIANE,FIANE
9110073002,92.10.20.2002,KARTAPURA,KARTAPURA
9110073003,92.10.20.2003,MEN,MEN
9110073004,92.10.20.2005,ISME,ISME
9110073005,92.10.20.2007,TUT,TUT
9110073006,92.10.20.2004,SEMU,SEMU
9110074001,92.10.21.2003,CHALIAT,CHALIAT
9110074002,92.10.21.2001,SOROAN,SOROAN
9110074003,92.10.21.2002,FANSE,FANSE
9110074004,92.10.21.2005,SEHU,SEHU
9110074005,92.10.21.2004,SFACKO,SFACKO
9110080003,92.10.09.2004,SETTA,SETTA
9110080005,92.10.09.2003,KARETUBUN,KARETUBUN
9110080006,92.10.09.2001,YUBIAH,YUBIAH
9110080010,92.10.09.2009,AUS TIWIT,AUS TIWIT
9110080011,92.10.09.2011,YUKASE,YUKASE
9110080012,92.10.09.2012,SERMA,SERMA
9110080002,92.10.09.2006,HOHOYAR,HOHOYOR
9110081001,92.10.19.2002,SUWIAM,SUWIAM
9110081002,92.10.19.2001,MAPURA,MAPURA
9110081003,92.10.19.2005,KARFA,KARFA
9110081005,92.10.19.2004,FRABOH,FRABO
9110081004,92.10.08.2019,UTWET,TWER
9110090004,92.10.11.2006,KOMBIF,KOMBIF
9110090005,92.10.11.2002,SEYA,SEYA
9110090006,92.10.11.2001,SUSWA,SUSWA
9110090007,92.10.11.2005,WABAN,WABAN
9110090011,92.10.11.2008,RUFASES,RUFASES
9110091001,92.10.24.2002,RENIS,RENIS
9110091002,92.10.24.2003,SIRE,SIRE
9110091003,92.10.24.2001,SENI,SENI
9110091004,92.10.24.2005,SABES,SABES
9110091005,92.10.24.2004,FASE,FASE
9110091006,92.10.24.2006,KURASO,KURASO
9110091007,92.10.09.2007,ARNE,ARNE
9110100001,92.10.02.2005,FONATU,FONATU
9110100002,92.10.02.2002,AYAWASI SELATAN,AYAWASI SELATAN
9110100003,92.10.02.2001,AYAWASI,AYAWASI
9110100004,92.10.02.2003,AYAWASI TIMUR,AYAWASI TIMUR
9110100006,92.10.02.2008,KONJA,KONJA
9110100008,92.10.02.2004,SUSAI,SUSAI
9110100009,92.10.02.2006,MOSUN,MOSUN
9110100010,92.10.02.2007,WAYANE,WAYANE
9110100005,92.10.02.2010,MAAN,MAN
9110100007,92.10.02.2009,JARAT,YARAT
9110110002,92.10.03.2006,SAWIN,SAWIN
9110110003,92.10.03.2005,AITREM,AITREM
9110110004,92.10.03.2004,AIKRER,AIKRER
9110110008,92.10.03.2001,AISA,AISA
9110110016,92.10.03.2008,SAHBUKU,SAHBUKU
9110110019,92.10.12.2005,AIKUS,AIKUS
9110110018,92.10.09.2013,FAAN,KFAA
9110111001,92.10.12.2002,KAMAT,KAMAT
9110111002,92.10.12.2004,AYATA,AYATA
9110111003,92.10.12.2008,AIFAM,AIFAM
9110111004,92.10.12.2001,MUPAS,MUPAS
9110111005,92.10.12.2006,AINESA,AIWESA
9110112001,92.10.13.2002,AIMAU,AIMAU
9110112011,92.10.13.2003,MESYAM,MESYAM
9110112012,92.10.13.2004,AISASIOR,AISASIOR
9110112013,92.10.13.2001,AINESRA,AINESRA
9110112014,92.10.13.2005,FRAMNEWAY,FRANEWAY
9111010001,92.11.06.2003,KAPRUS,KAPRUS
9111010002,92.11.06.2002,REYOB,REYOB
9111010003,92.11.06.2004,SEIMEBA,SEIMEBA
9111010004,92.11.06.2001,YERMATUM,YARMATUM
9111020001,92.11.04.2001,ISIM,ISIM
9111020002,92.11.04.2003,TUBES,TUBES
9111020003,92.11.04.2002,DUHUGESA,DUHUGESA
9111020005,92.11.04.2007,DIHISU,DIHISU
9111020007,92.11.04.2012,DIBERA,DIBERA
9111020009,92.11.04.2008,INYUARA,INYUARA
9111020010,92.11.04.2011,SIBJO,SIBJO
9111020011,92.11.04.2009,DESRA,DESRA
9111020012,92.11.04.2010,MINDERMES,MINDERMES
9111020008,92.11.04.2005,TAHOSTA,TOHOSTA
9111020004,92.11.04.2004,UMOUSI,UMOHOUSI
9111020006,92.11.04.2006,HUGAMOD,HUGOMOT
9111030003,92.11.03.2001,WAMA,WAMA
9111030004,92.11.03.2002,DISI,DISI
9111030005,92.11.03.2004,SESUM,SESUM
9111030006,92.11.03.2005,BENYAS,BENYAS
9111030001,92.11.03.2006,ARYAWEN MOHO,ARYAWENMOHO
9111030002,92.11.03.2007,NENEI,NENEY
9111030007,92.11.03.2003,HOYOU,HIYOU
9111040001,92.11.05.2007,YEKWANDI,YEKWANDI
9111040002,92.11.05.2004,GAYA BARU,GAYA BARU
9111040004,92.11.05.2005,WAREN,WAREN
9111040005,92.11.05.2003,SIWI,SIWI
9111040006,92.11.05.2006,DEMINI,DEMINI
9111040007,92.11.05.2001,DEMBEK,DEMBEK
9111040003,,NENEI PANTAI / NIJ,
9111050001,92.11.01.2008,HAMAWI,HAMAWI
9111050002,92.11.01.2006,BAMAHA,BAMAHA
9111050006,92.11.01.2005,SABRI,SABRI
9111050007,92.11.01.2009,KOBREY,KOBREY
9111050008,92.11.01.2011,HAMOR,HAMOR
9111050010,92.11.01.2013,MAMBREMA,MAMBREMA
9111050013,92.11.01.2012,SUSMOROF,SUSMOROF
9111050003,92.11.01.2007,ABRESSO,ABRESO
9111050005,92.11.01.2004,TOBOUW,TOBOU
9111050011,92.11.01.2003,YAMBOY,YAMBOI
9111050012,92.11.01.2002,NUHUEI,NUHUWEI
9111050004,92.11.01.2001,RANSIKI KOTA,RANSIKI
9111050009,92.11.01.2010,SWER/WAMCEI,WAMCEI
9111060001,92.11.02.2010,WARKWANDI,WARKWANDI
9111060002,92.11.02.2005,MUARI,MUARI
9111060003,92.11.02.2001,ORANSBARI,ORANSBARI
9111060004,92.11.02.2009,MARGOMULYO,MARGOMULYO
9111060006,92.11.02.2013,AKEJU,AKEJU
9111060007,92.11.02.2011,SINDANG JAYA,SINDANG JAYA
9111060008,92.11.02.2003,WAROSER,WAROSER
9111060009,92.11.02.2008,WARBIADI,WARBIADI
9111060010,92.11.02.2006,WATARIRI,WATARIRI
9111060011,92.11.02.2002,SIDOMULYO,SIDOMULYO
9111060012,92.11.02.2012,WANDOKI,WANDOKI
9111060014,92.11.02.2007,MASABUI,MASABUI
9111060005,92.11.02.2004,MARGORUKUN,MARGO RUKUN
9111060013,92.11.02.2014,MASABUI 2,MASABUI II
9112010001,92.12.05.2008,KUSMENAU,KUSMENAU
9112010003,92.12.05.2002,CIRNOHU,CIRNOHU
9112010004,92.12.05.2014,DISRA,DISRA
9112010005,92.12.05.2003,DIBETIK,DIBETIK
9112010006,92.12.05.2004,DANMOU,DANMOU
9112010009,92.12.05.2001,IRANMEBA,IRANMEBA
9112010010,92.12.05.2011,GEDEIRA,GEDEIRA
9112010011,92.12.05.2013,DUGRIMOG,DUGRIMOG
9112010012,92.12.05.2009,CIGERA,CIGERA
9112010014,92.12.05.2005,MISEDA,MISEDA
9112010007,92.12.05.2006,SIRGEMEIH,SIRGEMEH
9112010008,92.12.05.2012,DEMDANEI,DEMDAMEI
9112010013,92.12.05.2010,TOMSIR,TOMSTIR
9112010002,92.12.05.2007,SNERANER,SNEREMER
9112020001,92.12.04.2004,INYAUB,INYAUB
9112020003,92.12.04.2007,KOPO,KOPO
9112020004,92.12.04.2006,KOBREY,KOBREY
9112020005,92.12.04.2010,KOSTERA,KOSTERA
9112020006,92.12.04.2001,SURUREY,SURUREY
9112020007,92.12.04.2005,SAUGEMEBA,SAUGEMEBA
9112020008,92.12.04.2012,MENESRIJ,MENESRIJ
9112020009,92.12.04.2002,TUHUBEA,TUHUBEA
9112020011,92.12.04.2011,ANUK,ANUK
9112020012,92.12.04.2009,TOMSTERA,TOMSTERA
9112020002,92.12.04.2008,DUGUHANI,DUGAHANI
9112020010,92.12.04.2003,SUNGUDES,SUNGEDES
9112030001,92.12.02.2008,ITKAU,ITKAU
9112030003,92.12.02.2001,SIBIOGUD,SIBIOGUD
9112030004,92.12.02.2005,TOMBROK,TOMBROK
9112030002,92.12.02.2003,TUABYAM,TUBYAM
9112030005,92.12.02.2007,INGISROW,NGISROW
9112030006,92.12.02.2006,SESERAN / SISRANG,SISRANG
9112030007,92.12.02.2002,KROBUT / KIWOT,KROBUT
9112030008,92.12.02.2004,SAKUNI/SAKURAI,SAKUMI
9112040001,92.12.03.2004,MEMTI,MEMTI
9112040002,92.12.03.2003,USTI,USTI
9112040005,92.12.03.2006,MEMBEY,MEMBEY
9112040006,92.12.03.2005,KONEY,KONEY
9112040003,92.12.03.2001,INYEBOW,INYEBUOW
9112040004,92.12.03.2002,IMBEISABA,IMBEISBA
9112050001,92.12.01.2010,PAMAHA,PAMAHA
9112050002,92.12.01.2009,TESTEGA PAMAHA,TESTEGA PAMAHA
9112050003,92.12.01.2001,IRAIWERI,IRAIWERI
9112050004,92.12.01.2003,IMBAI,IMBAI
9112050005,92.12.01.2012,HUNGKU,HUNGKU
9112050006,92.12.01.2005,SUSI,SUSI
9112050008,92.12.01.2004,SUTEIBEY,SUTEIBEY
9112050009,92.12.01.2011,UPER,UPER
9112050010,92.12.01.2008,AYAUBEY,AYAUBEY
9112050011,92.12.01.2007,MENTUBEY,MENTUBEY
9112050012,92.12.01.2013,SRUBEY,SRUBEY
9112050013,92.12.01.2006,ULONG,ULLONG
9112050007,92.12.01.2002,INGEBAI / IMBEISBA,IGEMBAI
9112060001,92.12.06.2007,TRIDAGA,TRIDAGA
9112060003,92.12.06.2011,IRBOS,IRBOS
9112060004,92.12.06.2008,DISURA,DISURA
9112060007,92.12.06.2006,TAIGE,TAIGE
9112060008,92.12.06.2001,GENYU,GENYU
9112060009,92.12.06.2004,HORETA,HORETA
9112060011,92.12.06.2005,UBEISA,UBEISA
9112060006,92.12.06.2002,ASUM,ANSUM
9112060002,92.12.06.2010,SISKEDOUW,SISKEDOWO
9112060005,92.12.06.2003,DEROUBU,DEUROHU
9112060010,92.12.06.2009,AWAIKUM / AWAIGAU,AWIGAU
9112070002,92.12.10.2008,PENIBUT,PENIBUT
9112070003,92.12.10.2028,MONUT,MONUT
9112070004,92.12.10.2001,SOPNYAI,SOPNYAI
9112070005,92.12.10.2005,NUNGKIMOR,NUNGKIMOR
9112070007,92.12.10.2004,KISAP,KISAP
9112070009,92.12.10.2020,MBEGAU,MBEGAU
9112070011,92.12.10.2009,DEMUNTI,DEMUNTI
9112070012,92.12.10.2006,CANGOISI,CANGOISI
9112070013,92.12.10.2023,UMCEP,UMCEP
9112070014,92.12.10.2024,TUMBEIBEHEI,TUMBEIBEHEI
9112070019,92.12.10.2019,KWAIYEHEP,KWAIYEHEP
9112070021,92.12.10.2027,NTAP,NTAP
9112070029,92.12.10.2012,URWONG,URWONG
9112070001,92.12.10.2003,MINGGOT,MANGGOT
9112070006,92.12.10.2021,NGIMOUBRE,NGIMOUBRI
9112070010,92.12.10.2007,MINYEIMEMUT,MINYEIMEMUD
9112070018,92.12.10.2015,HUMEYSI,HUMEISI
9112070020,92.12.10.2002,IKIMABOW,IKIMABOU
9112070023,92.12.10.2013,ARION,ARYON
9112070027,92.12.10.2011,TIGAU COMTI,TIGAUCOMTI
9112070015,92.12.10.2025,TINGKWOIKIU,TINGWOIKIOU
9112070017,92.12.10.2026,GUEIUTI,GUWEI UTI
9112070024,92.12.10.2014,PUNGUG,PUNGGUNG
9112070008,92.12.10.2022,LEIHEAK,LIEHAK
9112070016,92.12.10.2029,MBRANDE / MBRAMDEGA,MBRANDE
9112070022,92.12.10.2016,HEATIE BOUW,HAKTIEBOU
9112070025,92.12.10.2017,KWOK I,KWOK SATU
9112070026,92.12.10.2018,KWOKWISNGUNG/KWOK II,KWOK DUA
9112070028,92.12.10.2010,GWEIPINGBAI,GUEIPIMBAI
9112080001,92.12.09.2022,MBINGMA,MBINGMA
9112080003,92.12.09.2027,IMBREKTI,IMBREKTI
9112080004,92.12.09.2025,MEMANGKER,MEMANGKER
9112080005,92.12.09.2008,IMBONGGUN,IMBONGGUN
9112080009,92.12.09.2002,DEMAISI,DEMAISI
9112080011,92.12.09.2005,COISI,COISI
9112080013,92.12.09.2012,UNGGA,UNGGA
9112080014,92.12.09.2033,NIMBIAU,NIMBIAU
9112080016,92.12.09.2007,SIGIM,SIGIM
9112080018,92.12.09.2014,SIMERBEI,SIMERBEI
9112080021,92.12.09.2009,ADUER,ADUER
9112080022,92.12.09.2020,ANGGRA,ANGGRA
9112080023,92.12.09.2035,AYAU,AYAU
9112080024,92.12.09.2006,IMBENTI,IMBENTI
9112080025,92.12.09.2013,MITIEDE,MITIEDE
9112080029,92.12.09.2026,MAINDA,MAINDA
9112080030,92.12.09.2018,HANDUK,HANDUK
9112080031,92.12.09.2004,INDABRI,INDABRI
9112080032,92.12.09.2019,NINSIMOI,NINSIMOI
9112080036,92.12.09.2036,ANDANG,ANDANG
9112080043,92.12.09.2015,DRIYE,DRIYE
9112080045,92.12.09.2017,UMPUG,UMPUG
9112080002,92.12.09.2021,INGGRAHIM,INGGRAMHIM
9112080006,92.12.09.2034,BINGWOYUD,BINGWOYUT
9112080012,92.12.09.2039,MICOMTI,MICONTI
9112080019,92.12.09.2024,APUI,APUL
9112080026,92.12.09.2001,MENYAMBOUW,MINYAMBOUW
9112080027,92.12.09.2028,IPINGOISI,IPINGOSI
9112080028,92.12.09.2029,PIYAUSI,PINYAUSI
9112080035,92.12.09.2031,MISAPNGOISI,MISANGOISI
9112080040,92.12.09.2016,WAMINDA,WAMMINDA
9112080041,92.12.09.2010,UJEHEG,UGJEHEG
9112080049,92.12.09.2023,NJUAR,INJUAR
9112080015,92.12.09.2030,SINAYTOISI,SINALTOUSI
9112080017,92.12.09.2032,SMAINGEI,SMANGGEI
9112080020,92.12.09.2003,AWIBEHEY,AWAIBEHEL
9112080007,92.12.09.2011,MISADWER/MICADIWOR,MICADIWOR
9112090001,92.12.07.2017,SOUDIN,SOUDIN
9112090002,92.12.07.2007,UNTI,UNTI
9112090006,92.12.07.2015,MINMO,MINMO
9112090011,92.12.07.2005,AIGA,AIGA
9112090012,92.12.07.2004,KAUNGWAM,KAUNGWAM
9112090014,92.12.07.2019,IDEMAI,IDEMAI
9112090016,92.12.07.2006,IMANDRIGO,IMANDRIGO
9112090018,92.12.07.2013,SLOMIOU,SLOMIOU
9112090020,92.12.07.2012,JIM,JIM
9112090021,92.12.07.2010,MANGGESUK,MANGGESUK
9112090004,92.12.07.2021,COIJUD,COIJUT
9112090007,92.12.07.2011,IJIGREK,IJIGREG
9112090008,92.12.07.2018,TIMTOU,TIMTOUW
9112090009,92.12.07.2003,MINHOU,MIHOU
9112090010,92.12.07.2001,CATUBOU,CATUBOUW
9112090013,92.12.07.2014,BINGRAYUD,BINGGRAYUD
9112090015,92.12.07.2016,MIHIJI,MIHIJ
9112090017,92.12.07.2008,NDABOU,NDABOUW
9112090019,92.12.07.2009,SUGEMAH,SUGEMEH
9112090003,92.12.07.2020,MIEY COMTY,MIEYCOMTI
9112090005,92.12.07.2002,BINGWAIMOD,BIGWAIMUD
9112100001,92.12.08.2007,MORUMFEYI,MORUMFEYI
9112100002,92.12.08.2008,IBA,IBA
9112100003,92.12.08.2014,MEKSI,MEKSI
9112100004,92.12.08.2006,MEIGEHENAWU,MEIGEHENAWU
9112100006,92.12.08.2002,MEIDOGDA,MEIDOGDA
9112100010,92.12.08.2003,MEIFEKENI,MEIFEKENI
9112100012,92.12.08.2001,TESTEGA,TESTEGA
9112100008,92.12.08.2013,DUMBRE,DUMBREY
9112100014,92.12.08.2005,JIJGA,JIGJA
9112100015,92.12.08.2004,DEMOURA,DEMUORA
9112100005,92.12.08.2012,MOFOUKEDA,MEIFOKEDA
9112100007,92.12.02.2004,ASAY II,SAKUMI
9112100009,92.12.08.2011,MENJUGIJI,MEIJUGJIJIGJA
9112100011,92.12.02.2004,SAMEN HON,SAKUMI
9112100013,,ISHOM,
9171010003,92.71.03.1002,RUFEI,RUFEI
9171010006,92.71.03.1005,KLAWASI,KLAWASI
9171010008,92.71.03.1007,PAL PUTIH,PAL PUTIH
9171010010,92.71.03.1006,PUNCAK CENDRAWASIH,PUNCAK CENDRAWASIH
9171011003,92.71.04.1003,SOOP,SOOP
9171011004,92.71.04.1004,RAAM,RAAM
9171011001,92.71.04.1002,DOOM TIMUR,DUM TIMUR
9171011002,92.71.04.1001,DOOM BARAT,DUM BARAT
9171012001,92.71.10.1004,TANJUNG KASUARI,TANJUNG KASUARI
9171012002,92.71.10.1003,SAOKA,SAOKA
9171012003,92.71.10.1001,SUPRAU,SUPRAU
9171012004,92.71.10.1002,TAMPA GARAM,TAMPA GARAM
9171020011,92.71.02.1011,KLAWUYUK,KLAWUYUK
9171020012,92.71.02.1008,KLAWALU,KLAWALU
9171020013,92.71.02.1010,KLAMANA,KLAMANA
9171020016,92.71.02.1013,KLADUFU,KLADUFU
9171021002,92.71.05.1002,MALANU,MALANU
9171021004,92.71.05.1011,SAWAGUMU,SAWAGUMU
9171021007,92.71.05.1007,MALASILEN,MALASILEN
9171021009,92.71.05.1010,MATALAMAGI,MATALAMAGI
9171022002,92.71.01.1002,KLADEMAK,KLADEMAK
9171022003,92.71.01.1001,REMU UTARA,REMU UTARA
9171022006,92.71.01.1007,KOFKERBU,KOFKERBU
9171022007,92.71.01.1008,REMU,REMU
9171023001,92.71.06.1001,KLALIGI,KLALIGI
9171023002,92.71.06.1002,MALAWEI,MALAWEI
9171023003,92.71.06.1004,REMU SELATAN,REMU SELATAN
9171023004,92.71.06.1003,MALABUTOR,MALABUTOR
9171023005,92.71.06.1005,KLASABI,KLASABI
9171024001,92.71.08.1003,KLASAMAN,KLASAMAN
9171024002,92.71.08.1002,KLABLIM,KLABLIM
9171024003,92.71.08.1004,GIWU,GIWU
9171024004,92.71.08.1001,KALASUAT,KLASUAT
9171025001,92.71.09.1001,KLAGETE,KLAGETE
9171025003,92.71.09.1004,MALAINGKEDI,MALAINGKEDI
9171025005,92.71.09.1005,MALAMSO,MALAMSO
9171025006,92.71.09.1006,KLABULU,KLABULU
9171026001,92.71.07.1001,KAMPUNG BARU,KAMPUNG BARU
9171026002,92.71.07.1004,KLAKUBLIK,KLAKUBLIK
9171026003,92.71.07.1003,KLASUUR,KLASUUR
9171026004,92.71.07.1002,KLABALA,KLABALA
9401010006,91.01.04.2002,KOMOLOM,KOMOLOM
9401010007,91.01.04.2003,KUMBIS,KUMBIS
9401010008,91.01.04.2004,KALILAM,KALILAM
9401010011,91.01.04.2022,TURIRAM,TURIRAM
9401010012,91.01.04.2018,MAMBUM,MAMBUM
9401010013,91.01.04.2021,DEKA,DEKA
9401010014,91.01.04.2020,WONER,WONER
9401010015,91.01.04.2019,KIWORO,KIWORO
9401010016,91.01.04.2001,KIMAAM,KIMAAM
9401010022,91.01.04.2005,TERI,TERI
9401010023,91.01.04.2023,SABUDOM,SABUDOM
9401011001,91.01.19.2004,KLADAR,KLADAR
9401011002,91.01.19.2005,SABON,SABON
9401011003,91.01.19.2003,TOR,TOR
9401011004,91.01.19.2002,WAAN,WAAN
9401011005,91.01.19.2001,KONORAU,KONORAU
9401011006,91.01.19.2006,SIBENDA,SIBENDA
9401011007,91.01.19.2007,WETAU,WETAU
9401011008,91.01.19.2008,KAWE,KAWE
9401012001,91.01.18.2007,KONJOMBANDO,KONJOMBANDO
9401012002,91.01.18.2008,YERAHA,YERAHA
9401012003,91.01.18.2002,WANGGAMBI,WANGGAMBI
9401012004,91.01.18.2009,BAMOL II,BAMOL II
9401012005,91.01.18.2003,BAMOL I,BAMOL I
9401012006,91.01.18.2006,IROMORO,IROMORO
9401012007,91.01.18.2005,YAMUKA,YAMUKA
9401012008,91.01.18.2004,SUAM,SUAM
9401012009,91.01.18.2001,TABONJI,TABONJI
9401013001,91.01.20.2003,BIBIKEM,BIBIKEM
9401013002,91.01.20.2002,PADUA,PADUA
9401013003,91.01.20.2004,WOGEKEL,WOGEKEL
9401013004,91.01.20.2001,WANAM,WANAM
9401020004,91.01.03.2005,WAMBI,WAMBI
9401020006,91.01.03.2018,IWOL,IWOL
9401020007,91.01.03.2006,MAKALING,MAKALING
9401020008,91.01.03.2001,OKABA,OKABA
9401020009,91.01.03.2020,ALAKU,ALAKU
9401020010,91.01.03.2007,ALATEP,ALATEP
9401020011,91.01.03.2021,SANGGASE,SANGGASE
9401020012,91.01.03.2024,ES WAMBI,ES WAMBI
9401020005,91.01.03.2019,DUFMIRA,DUFMIRAF
9401021001,91.01.15.2003,WAMAL,WAMAL
9401021002,91.01.15.2002,DOKIB,DOKIB
9401021003,91.01.15.2001,YOWIED,YOWIED
9401021004,91.01.15.2006,WELBUTI,WELBUTI
9401021005,91.01.15.2004,DODALIM,DODALIM
9401021006,91.01.15.2005,WOBOYO,WOBOYO
9401022002,91.01.16.2003,TAGA EPE,TAGA EPE
9401022003,91.01.16.2004,NAKIAS,NAKIAS
9401022005,91.01.16.2002,YAWIMU,YAWIMU
9401022006,91.01.16.2006,YOMOP,YOMOP
9401022001,91.01.16.2001,PO-EPE,PO EPE
9401022004,91.01.16.2005,SALAMEPE,SALAM EPE
9401023003,91.01.17.2002,KAPTEL,KAPTEL
9401023004,91.01.17.2004,IHALIK,IHALIK
9401023005,91.01.17.2005,BU EPE,BU EPE
9401023002,91.01.17.2003,KANIS KOBAT,KANISKOBAT
9401023001,91.01.17.2001,KWEMZIED,KWEMSID
9401030004,91.01.11.2006,KURIK,KURIK
9401030005,91.01.11.2001,HARAPAN MAKMUR,HARAPAN MAKMUR
9401030007,91.01.11.2007,TELAGA SARI,TELAGA SARI
9401030008,91.01.11.2019,SALOR INDAH,SALOR INDAH
9401030009,91.01.11.2008,SUMBER REJEKI,SUMBER REJEKI
9401030010,91.01.11.2009,JAYA MAKMUR,JAYA MAKMUR
9401030013,91.01.11.2011,SUMBER MULYA,SUMBER MULYA
9401030017,91.01.11.2012,KALIKI,KALIKI
9401030018,91.01.11.2024,WAPEKO,WAPEKO
9401030006,91.01.11.2013,IVI MAHAD,IVIMAHAD
9401031001,91.01.14.2001,KUMBE,KUMBE
9401031002,91.01.14.2003,RAWASARI,RAWASARI
9401031003,91.01.14.2005,KAIBURSE,KAIBURSE
9401031004,91.01.14.2004,PADANG RAHARJA,PADANG RAHARJA
9401031005,91.01.14.2002,ONGGARI,ONGGARI
9401031006,91.01.14.2007,SUKA MAJU,SUKA MAJU
9401031007,91.01.14.2006,DOMANDE,DOMANDE
9401032001,91.01.13.2003,SENEGI,SENEGI
9401032002,91.01.13.2002,BAAD,BAAD
9401032004,91.01.13.2001,KOA,KOA
9401032005,91.01.13.2005,KAISAH,KAISAH
9401032003,,WAJAU / WAYAO,
9401040006,91.01.01.2001,NASEM,NASEM
9401040007,91.01.01.1007,RIMBA JAYA,RIMBA JAYA
9401040008,91.01.01.2013,WASUR,WASUR
9401040014,91.01.01.1006,KELAPA LIMA,KELAPA LIMA
9401040015,91.01.01.1005,MARO,MARO
9401040016,91.01.01.1004,MANDALA,MANDALA
9401040017,91.01.01.1002,SAMKAI,SAMKAI
9401040018,91.01.01.1003,KARANG INDAH,KARANG INDAH
9401040056,91.01.01.1014,BAMBU PEMALI,BAMBU PEMALI
9401040057,91.01.01.1015,SERINGGU JAYA,SERINGGU JAYA
9401040058,91.01.01.2021,NGGOLAR,NGGOLAR
9401040059,91.01.01.2019,BOKEM,BOKEM
9401041001,91.01.05.2003,URUMB,URUMB
9401041002,91.01.05.2002,WANINGGAP NANGGO,WANINGGAP NANGGO
9401041003,91.01.05.2001,MATARA,MATARA
9401041004,91.01.05.2009,MURAM SARI,MURAM SARI
9401041005,91.01.05.2007,SEMANGGA JAYA,SEMANGGA JAYA
9401041007,91.01.05.2005,KUPRIK,KUPRIK
9401041008,91.01.05.2006,KUPER,KUPER
9401041009,91.01.05.2008,MARGA MULYA,MARGA MULYA
9401041010,91.01.05.2010,WANINGGAP KAI,WANINGGAP KAI
9401041006,91.01.05.2004,SIDOMULYO,SIDO MULYO
9401042001,91.01.06.2011,SOA,SOA
9401042002,91.01.06.2012,TAMBAT,TAMBAT
9401042003,91.01.06.2002,SUMBER HARAPAN,SUMBER HARAPAN
9401042004,91.01.06.2001,YASA MULYA,YASA MULYA
9401042005,91.01.06.2003,WANINGGAP SAY,WANINGGAP SAY
9401042006,91.01.06.2008,WANINGGAP MIRAF,WANINGGAP MIRAF
9401042008,91.01.06.2010,YABA MARU,YABA MARU
9401042010,91.01.06.2005,HIDUP BARU,HIDUP BARU
9401042012,91.01.06.2007,NGGUTI BOB,NGGUTI BOB
9401042013,91.01.06.2013,BERSEHATI,BERSEHATI
9401042014,91.01.06.2014,KAMANGI,KAMANGI
