kode_1961,nama_1961,kode_1971,nama_1971,kode_1980,nama_1980,kode_1990,nama_1990,kode_2000,nama_2000,kode_20102,nama_20102,kode_20111,nama_20111,kode_20112,nama_20112,kode_20121,nama_20121,kode_20122,nama_20122,kode_20131,nama_20131,kode_20132,nama_20132,kode_20141,nama_20141,kode_20142,nama_20142,kode_20151,nama_20151,kode_20152,nama_20152,kode_20161,nama_20161,kode_20162,nama_20162,kode_20171,nama_20171,kode_20172,nama_20172,kode_20181,nama_20181
1502,SAMARINDA,2006,SAMARINDA,2006,KOTA SAMARINDA,6472,SAMARINDA,6472,KOTA SAMARINDA,6472,SAMARINDA,6472,SAMARINDA,6472,SAMARINDA,6472,SAMARINDA,6472,SAMARINDA,6472,SAMARINDA,6472,SAMARINDA,6472,SAMARINDA,6472,SAMARINDA,6472,SAMARINDA,6472,SAMARINDA,6472,SAMARINDA,6472,SAMARINDA,6472,SAMARINDA,6472,SAMARINDA,6472,SAMARINDA
1503,KUTAI,2002,KUTAI,2002,KUTAI,6402,KUTAI,6474,KOTA BONTANG,6474,BONTANG,6474,BONTANG,6474,BONTANG,6474,BONTANG,6474,BONTANG,6474,BONTANG,6474,BONTANG,6474,BONTANG,6474,BONTANG,6474,BONTANG,6474,BONTANG,6474,BONTANG,6474,BONTANG,6474,BONTANG,6474,BONTANG,6474,BONTANG
1403,BANDJAR,1901,TANAH LAUT,1901,TANAH LAUT,6301,TANAH LAUT,6301,TANAH LAUT,6301,TANAH LAUT,6301,TANAH LAUT,6301,TANAH LAUT,6301,TANAH LAUT,6301,TANAH LAUT,6301,TANAH LAUT,6301,TANAH LAUT,6301,TANAH LAUT,6301,TANAH LAUT,6301,TANAH LAUT,6301,TANAH LAUT,6301,TANAH LAUT,6301,TANAH LAUT,6301,TANAH LAUT,6301,TANAH LAUT,6301,TANAH LAUT
1407,KOTA BARU,1902,KOTA BARU,1902,KOTA BARU,6302,KOTA BARU,6302,KOTA BARU,6302,KOTA BARU,6302,KOTA BARU,6302,KOTA BARU,6302,KOTA BARU,6302,KOTA BARU,6302,KOTA BARU,6302,KOTA BARU,6302,KOTA BARU,6302,KOTA BARU,6302,KOTA BARU,6302,KOTA BARU,6302,KOTA BARU,6302,KOTA BARU,6302,KOTA BARU,6302,KOTA BARU,6302,KOTA BARU
1403,BANDJAR,1903,BANDJAR,1903,BANJAR,6303,BANJAR,6303,BANJAR,6303,BANJAR,6303,BANJAR,6303,BANJAR,6303,BANJAR,6303,BANJAR,6303,BANJAR,6303,BANJAR,6303,BANJAR,6303,BANJAR,6303,BANJAR,6303,BANJAR,6303,BANJAR,6303,BANJAR,6303,BANJAR,6303,BANJAR,6303,BANJAR
1402,BARITO KUALA,1904,BARITO KUALA,1904,BARITO KUALA,6304,BARITO KUALA,6304,BARITO KUALA,6304,BARITO KUALA,6304,BARITO KUALA,6304,BARITO KUALA,6304,BARITO KUALA,6304,BARITO KUALA,6304,BARITO KUALA,6304,BARITO KUALA,6304,BARITO KUALA,6304,BARITO KUALA,6304,BARITO KUALA,6304,BARITO KUALA,6304,BARITO KUALA,6304,BARITO KUALA,6304,BARITO KUALA,6304,BARITO KUALA,6304,BARITO KUALA
1405,HULLUSUNGAI SELATAN,1905,TOPIN,1905,TAPIN,6305,TAPIN,6305,TAPIN,6305,TAPIN,6305,TAPIN,6305,TAPIN,6305,TAPIN,6305,TAPIN,6305,TAPIN,6305,TAPIN,6305,TAPIN,6305,TAPIN,6305,TAPIN,6305,TAPIN,6305,TAPIN,6305,TAPIN,6305,TAPIN,6305,TAPIN,6305,TAPIN
1405,HULLUSUNGAI SELATAN,1906,HULU SEI SELATAN,1906,HULU SUNGAI SELATAN,6306,HULU SUNGAI SELATAN,6306,HULU SUNGAI SELATAN,6306,HULU SUNGAI SELATAN,6306,HULU SUNGAI SELATAN,6306,HULU SUNGAI SELATAN,6306,HULU SUNGAI SELATAN,6306,HULU SUNGAI SELATAN,6306,HULU SUNGAI SELATAN,6306,HULU SUNGAI SELATAN,6306,HULU SUNGAI SELATAN,6306,HULU SUNGAI SELATAN,6306,HULU SUNGAI SELATAN,6306,HULU SUNGAI SELATAN,6306,HULU SUNGAI SELATAN,6306,HULU SUNGAI SELATAN,6306,HULU SUNGAI SELATAN,6306,HULU SUNGAI SELATAN,6306,HULU SUNGAI SELATAN
1404,HULUSUNGAI TENGAH,1907,HULU SEI TENGAH,1907,HULU SUNGAI TENGAH,6307,HULU SUNGAI TENGAH,6307,HULU SUNGAI TENGAH,6307,HULU SUNGAI TENGAH,6307,HULU SUNGAI TENGAH,6307,HULU SUNGAI TENGAH,6307,HULU SUNGAI TENGAH,6307,HULU SUNGAI TENGAH,6307,HULU SUNGAI TENGAH,6307,HULU SUNGAI TENGAH,6307,HULU SUNGAI TENGAH,6307,HULU SUNGAI TENGAH,6307,HULU SUNGAI TENGAH,6307,HULU SUNGAI TENGAH,6307,HULU SUNGAI TENGAH,6307,HULU SUNGAI TENGAH,6307,HULU SUNGAI TENGAH,6307,HULU SUNGAI TENGAH,6307,HULU SUNGAI TENGAH
1406,HULUSUNGAI UTARA,1908,HULU SEI UTARA,1908,HULU SUNGAI UTARA,6308,HULU SUNGAI UTARA,6308,HULU SUNGAI UTARA,6308,HULU SUNGAI UTARA,6308,HULU SUNGAI UTARA,6308,HULU SUNGAI UTARA,6308,HULU SUNGAI UTARA,6308,HULU SUNGAI UTARA,6308,HULU SUNGAI UTARA,6308,HULU SUNGAI UTARA,6308,HULU SUNGAI UTARA,6308,HULU SUNGAI UTARA,6308,HULU SUNGAI UTARA,6308,HULU SUNGAI UTARA,6308,HULU SUNGAI UTARA,6308,HULU SUNGAI UTARA,6308,HULU SUNGAI UTARA,6308,HULU SUNGAI UTARA,6308,HULU SUNGAI UTARA
1406,HULUSUNGAI UTARA,1909,TABALONG,1909,TABALONG,6309,TABALONG,6309,TABALONG,6309,TABALONG,6309,TABALONG,6309,TABALONG,6309,TABALONG,6309,TABALONG,6309,TABALONG,6309,TABALONG,6309,TABALONG,6309,TABALONG,6309,TABALONG,6309,TABALONG,6309,TABALONG,6309,TABALONG,6309,TABALONG,6309,TABALONG,6309,TABALONG
1407,KOTA BARU,1902,KOTA BARU,1902,KOTA BARU,6302,KOTA BARU,6302,KOTA BARU,6310,TANAH BUMBU,6310,TANAH BUMBU,6310,TANAH BUMBU,6310,TANAH BUMBU,6310,TANAH BUMBU,6310,TANAH BUMBU,6310,TANAH BUMBU,6310,TANAH BUMBU,6310,TANAH BUMBU,6310,TANAH BUMBU,6310,TANAH BUMBU,6310,TANAH BUMBU,6310,TANAH BUMBU,6310,TANAH BUMBU,6310,TANAH BUMBU,6310,TANAH BUMBU
1406,HULUSUNGAI UTARA,1908,HULU SEI UTARA,1908,HULU SUNGAI UTARA,6308,HULU SUNGAI UTARA,6308,HULU SUNGAI UTARA,6311,BALANGAN,6311,BALANGAN,6311,BALANGAN,6311,BALANGAN,6311,BALANGAN,6311,BALANGAN,6311,BALANGAN,6311,BALANGAN,6311,BALANGAN,6311,BALANGAN,6311,BALANGAN,6311,BALANGAN,6311,BALANGAN,6311,BALANGAN,6311,BALANGAN,6311,BALANGAN
1401,BANDJARMASIN,1910,BANDJARMASIN,1910,KOTA BANJARMASIN,6371,BANJARMASIN,6371,KOTA BANJARMASIN,6371,BANJARMASIN,6371,BANJARMASIN,6371,BANJARMASIN,6371,BANJARMASIN,6371,BANJARMASIN,6371,BANJARMASIN,6371,BANJARMASIN,6371,BANJARMASIN,6371,BANJARMASIN,6371,BANJARMASIN,6371,BANJARMASIN,6371,BANJARMASIN,6371,BANJARMASIN,6371,BANJARMASIN,6371,BANJARMASIN,6371,BANJARMASIN
1403,BANDJAR,1903,BANDJAR,1903,BANJAR,6303,BANJAR,6372,KOTA BANJAR BARU,6372,BANJAR BARU,6372,BANJAR BARU,6372,BANJAR BARU,6372,BANJAR BARU,6372,BANJAR BARU,6372,BANJAR BARU,6372,BANJAR BARU,6372,BANJAR BARU,6372,BANJAR BARU,6372,BANJAR BARU,6372,BANJAR BARU,6372,BANJAR BARU,6372,BANJAR BARU,6372,BANJAR BARU,6372,BANJAR BARU,6372,BANJAR BARU
1305,KOTAWARINGIN BARAT,1801,KOTA WARINGIN BARAT,1801,KOTAWARINGIN BARAT,6201,KOTAWARINGIN BARAT,6201,KOTAWARINGIN BARAT,6201,KOTAWARINGIN BARAT,6201,KOTAWARINGIN BARAT,6201,KOTAWARINGIN BARAT,6201,KOTAWARINGIN BARAT,6201,KOTAWARINGIN BARAT,6201,KOTAWARINGIN BARAT,6201,KOTAWARINGIN BARAT,6201,KOTAWARINGIN BARAT,6201,KOTAWARINGIN BARAT,6201,KOTAWARINGIN BARAT,6201,KOTAWARINGIN BARAT,6201,KOTAWARINGIN BARAT,6201,KOTAWARINGIN BARAT,6201,KOTAWARINGIN BARAT,6201,KOTAWARINGIN BARAT,6201,KOTAWARINGIN BARAT
1306,KOTAWARINGIN TIMUR,1802,KOTA WARINGIN TIMUR,1802,KOTAWARINGIN TIMUR,6202,KOTAWARINGIN TIMUR,6202,KOTAWARINGIN TIMUR,6202,KOTAWARINGIN TIMUR,6202,KOTAWARINGIN TIMUR,6202,KOTAWARINGIN TIMUR,6202,KOTAWARINGIN TIMUR,6202,KOTAWARINGIN TIMUR,6202,KOTAWARINGIN TIMUR,6202,KOTAWARINGIN TIMUR,6202,KOTAWARINGIN TIMUR,6202,KOTAWARINGIN TIMUR,6202,KOTAWARINGIN TIMUR,6202,KOTAWARINGIN TIMUR,6202,KOTAWARINGIN TIMUR,6202,KOTAWARINGIN TIMUR,6202,KOTAWARINGIN TIMUR,6202,KOTAWARINGIN TIMUR,6202,KOTAWARINGIN TIMUR
1302,KAPUAS,1804,KAPUAS,1804,KAPUAS,6204,KAPUAS HULU,6204,KAPUAS,6203,KAPUAS,6203,KAPUAS,6203,KAPUAS,6203,KAPUAS,6203,KAPUAS,6203,KAPUAS,6203,KAPUAS,6203,KAPUAS,6203,KAPUAS,6203,KAPUAS,6203,KAPUAS,6203,KAPUAS,6203,KAPUAS,6203,KAPUAS,6203,KAPUAS,6203,KAPUAS
1304,BARITO SELATAN,1805,BARITO SELATAN,1805,BARITO SELATAN,6206,BARITO SELATAN,6206,BARITO SELATAN,6204,BARITO SELATAN,6204,BARITO SELATAN,6204,BARITO SELATAN,6204,BARITO SELATAN,6204,BARITO SELATAN,6204,BARITO SELATAN,6204,BARITO SELATAN,6204,BARITO SELATAN,6204,BARITO SELATAN,6204,BARITO SELATAN,6204,BARITO SELATAN,6204,BARITO SELATAN,6204,BARITO SELATAN,6204,BARITO SELATAN,6204,BARITO SELATAN,6204,BARITO SELATAN
1303,BARITO UTARA,1807,BARITO UTARA,1807,BARITO UTARA,6208,BARITO UTARA,6208,BARITO UTARA,6205,BARITO UTARA,6205,BARITO UTARA,6205,BARITO UTARA,6205,BARITO UTARA,6205,BARITO UTARA,6205,BARITO UTARA,6205,BARITO UTARA,6205,BARITO UTARA,6205,BARITO UTARA,6205,BARITO UTARA,6205,BARITO UTARA,6205,BARITO UTARA,6205,BARITO UTARA,6205,BARITO UTARA,6205,BARITO UTARA,6205,BARITO UTARA
1305,KOTAWARINGIN BARAT,1801,KOTA WARINGIN BARAT,1801,KOTAWARINGIN BARAT,6201,KOTAWARINGIN BARAT,6201,KOTAWARINGIN BARAT,6206,SUKAMARA,6206,SUKAMARA,6206,SUKAMARA,6206,SUKAMARA,6206,SUKAMARA,6206,SUKAMARA,6206,SUKAMARA,6206,SUKAMARA,6206,SUKAMARA,6206,SUKAMARA,6206,SUKAMARA,6206,SUKAMARA,6206,SUKAMARA,6206,SUKAMARA,6206,SUKAMARA,6206,SUKAMARA
1305,KOTAWARINGIN BARAT,1801,KOTA WARINGIN BARAT,1801,KOTAWARINGIN BARAT,6201,KOTAWARINGIN BARAT,6201,KOTAWARINGIN BARAT,6207,LAMANDAU,6207,LAMANDAU,6207,LAMANDAU,6207,LAMANDAU,6207,LAMANDAU,6207,LAMANDAU,6207,LAMANDAU,6207,LAMANDAU,6207,LAMANDAU,6207,LAMANDAU,6207,LAMANDAU,6207,LAMANDAU,6207,LAMANDAU,6207,LAMANDAU,6207,LAMANDAU,6207,LAMANDAU
1306,KOTAWARINGIN TIMUR,1802,KOTA WARINGIN TIMUR,1802,KOTAWARINGIN TIMUR,6202,KOTAWARINGIN TIMUR,6202,KOTAWARINGIN TIMUR,6208,SERUYAN,6208,SERUYAN,6208,SERUYAN,6208,SERUYAN,6208,SERUYAN,6208,SERUYAN,6208,SERUYAN,6208,SERUYAN,6208,SERUYAN,6208,SERUYAN,6208,SERUYAN,6208,SERUYAN,6208,SERUYAN,6208,SERUYAN,6208,SERUYAN,6208,SERUYAN
1306,KOTAWARINGIN TIMUR,1803,KATINGAN,1803,KATINGAN,6203,KATINGAN,6203,KATINGAN,6209,KATINGAN,6209,KATINGAN,6209,KATINGAN,6209,KATINGAN,6209,KATINGAN,6209,KATINGAN,6209,KATINGAN,6209,KATINGAN,6209,KATINGAN,6209,KATINGAN,6209,KATINGAN,6209,KATINGAN,6209,KATINGAN,6209,KATINGAN,6209,KATINGAN,6209,KATINGAN
1302,KAPUAS,1804,KAPUAS,1804,KAPUAS,6204,KAPUAS HULU,6204,KAPUAS,6210,PULANG PISAU,6210,PULANG PISAU,6210,PULANG PISAU,6210,PULANG PISAU,6210,PULANG PISAU,6210,PULANG PISAU,6210,PULANG PISAU,6210,PULANG PISAU,6210,PULANG PISAU,6210,PULANG PISAU,6210,PULANG PISAU,6210,PULANG PISAU,6210,PULANG PISAU,6210,PULANG PISAU,6210,PULANG PISAU,6210,PULANG PISAU
1302,KAPUAS,1808,KAHAJAN HULU,1808,GUNUNG MAS,6205,GUNUNG MAS,6205,GUNUNG MAS,6211,GUNUNG MAS,6211,GUNUNG MAS,6211,GUNUNG MAS,6211,GUNUNG MAS,6211,GUNUNG MAS,6211,GUNUNG MAS,6211,GUNUNG MAS,6211,GUNUNG MAS,6211,GUNUNG MAS,6211,GUNUNG MAS,6211,GUNUNG MAS,6211,GUNUNG MAS,6211,GUNUNG MAS,6211,GUNUNG MAS,6211,GUNUNG MAS,6211,GUNUNG MAS
1304,BARITO SELATAN,1806,BARITO TIMUR,1806,BARITO TIMUR,6207,BARITO TIMUR,6207,BARITO TIMUR,6212,BARITO TIMUR,6212,BARITO TIMUR,6212,BARITO TIMUR,6212,BARITO TIMUR,6212,BARITO TIMUR,6212,BARITO TIMUR,6212,BARITO TIMUR,6212,BARITO TIMUR,6212,BARITO TIMUR,6212,BARITO TIMUR,6212,BARITO TIMUR,6212,BARITO TIMUR,6212,BARITO TIMUR,6212,BARITO TIMUR,6212,BARITO TIMUR,6212,BARITO TIMUR
1303,BARITO UTARA,1809,MURUNG RAYA,1809,MURUNG RAYA,6209,MURUNG RAYA,6209,MURUNG RAYA,6213,MURUNG RAYA,6213,MURUNG RAYA,6213,MURUNG RAYA,6213,MURUNG RAYA,6213,MURUNG RAYA,6213,MURUNG RAYA,6213,MURUNG RAYA,6213,MURUNG RAYA,6213,MURUNG RAYA,6213,MURUNG RAYA,6213,MURUNG RAYA,6213,MURUNG RAYA,6213,MURUNG RAYA,6213,MURUNG RAYA,6213,MURUNG RAYA,6213,MURUNG RAYA
1301,PALANGKA RAYA,1810,PALANGKA RAYA,1810,KOTA PALANGKA RAYA,6271,PALANGKA RAYA,6271,KOTA PALANGKA RAYA,6271,PALANGKA RAYA,6271,PALANGKA RAYA,6271,PALANGKA RAYA,6271,PALANGKA RAYA,6271,PALANGKA RAYA,6271,PALANGKA RAYA,6271,PALANGKA RAYA,6271,PALANGKA RAYA,6271,PALANGKA RAYA,6271,PALANGKA RAYA,6271,PALANGKA RAYA,6271,PALANGKA RAYA,6271,PALANGKA RAYA,6271,PALANGKA RAYA,6271,PALANGKA RAYA,6271,PALANGKA RAYA
1203,SAMBAS,1701,SAMBAS,1701,SAMBAS,6101,SAMBAS,6101,SAMBAS,6101,SAMBAS,6101,SAMBAS,6101,SAMBAS,6101,SAMBAS,6101,SAMBAS,6101,SAMBAS,6101,SAMBAS,6101,SAMBAS,6101,SAMBAS,6101,SAMBAS,6101,SAMBAS,6101,SAMBAS,6101,SAMBAS,6101,SAMBAS,6101,SAMBAS,6101,SAMBAS
1203,SAMBAS,1701,SAMBAS,1701,SAMBAS,6101,SAMBAS,6102,BENGKAYANG,6102,BENGKAYANG,6102,BENGKAYANG,6102,BENGKAYANG,6102,BENGKAYANG,6102,BENGKAYANG,6102,BENGKAYANG,6102,BENGKAYANG,6102,BENGKAYANG,6102,BENGKAYANG,6102,BENGKAYANG,6102,BENGKAYANG,6102,BENGKAYANG,6102,BENGKAYANG,6102,BENGKAYANG,6102,BENGKAYANG,6102,BENGKAYANG
1202,PONTIANAK,1702,PONTIANAK,1702,PONTIANAK,6102,PONTIANAK,6103,LANDAK,6103,LANDAK,6103,LANDAK,6103,LANDAK,6103,LANDAK,6103,LANDAK,6103,LANDAK,6103,LANDAK,6103,LANDAK,6103,LANDAK,6103,LANDAK,6103,LANDAK,6103,LANDAK,6103,LANDAK,6103,LANDAK,6103,LANDAK,6103,LANDAK
1202,PONTIANAK,1702,PONTIANAK,1702,PONTIANAK,6102,PONTIANAK,6104,PONTIANAK,6104,PONTIANAK,6104,PONTIANAK,6104,PONTIANAK,6104,PONTIANAK,6104,PONTIANAK,6104,PONTIANAK,6104,PONTIANAK,6104,PONTIANAK,6104,MEMPAWAH,6104,MEMPAWAH,6104,MEMPAWAH,6104,MEMPAWAH,6104,MEMPAWAH,6104,MEMPAWAH,6104,MEMPAWAH,6104,MEMPAWAH
1205,SANGGAU,1703,SANGGAU,1703,SANGGAU,6103,SANGGAU,6105,SANGGAU,6105,SANGGAU,6105,SANGGAU,6105,SANGGAU,6105,SANGGAU,6105,SANGGAU,6105,SANGGAU,6105,SANGGAU,6105,SANGGAU,6105,SANGGAU,6105,SANGGAU,6105,SANGGAU,6105,SANGGAU,6105,SANGGAU,6105,SANGGAU,6105,SANGGAU,6105,SANGGAU
1204,KETAPANG,1704,KETAPANG,1704,KETAPANG,6104,KETAPANG,6106,KETAPANG,6106,KETAPANG,6106,KETAPANG,6106,KETAPANG,6106,KETAPANG,6106,KETAPANG,6106,KETAPANG,6106,KETAPANG,6106,KETAPANG,6106,KETAPANG,6106,KETAPANG,6106,KETAPANG,6106,KETAPANG,6106,KETAPANG,6106,KETAPANG,6106,KETAPANG,6106,KETAPANG
1206,SINTANG,1705,SINTANG,1705,SINTANG,6105,SINTANG,6107,SINTANG,6107,SINTANG,6107,SINTANG,6107,SINTANG,6107,SINTANG,6107,SINTANG,6107,SINTANG,6107,SINTANG,6107,SINTANG,6107,SINTANG,6107,SINTANG,6107,SINTANG,6107,SINTANG,6107,SINTANG,6107,SINTANG,6107,SINTANG,6107,SINTANG
1207,KAPUAS HULU,1706,KAPUAS HULU,1706,KAPUAS HULU,6106,KAPUAS HULU,6108,KAPUAS HULU,6108,KAPUAS HULU,6108,KAPUAS HULU,6108,KAPUAS HULU,6108,KAPUAS HULU,6108,KAPUAS HULU,6108,KAPUAS HULU,6108,KAPUAS HULU,6108,KAPUAS HULU,6108,KAPUAS HULU,6108,KAPUAS HULU,6108,KAPUAS HULU,6108,KAPUAS HULU,6108,KAPUAS HULU,6108,KAPUAS HULU,6108,KAPUAS HULU,6108,KAPUAS HULU
1205,SANGGAU,1703,SANGGAU,1703,SANGGAU,6103,SANGGAU,6105,SANGGAU,6109,SEKADAU,6109,SEKADAU,6109,SEKADAU,6109,SEKADAU,6109,SEKADAU,6109,SEKADAU,6109,SEKADAU,6109,SEKADAU,6109,SEKADAU,6109,SEKADAU,6109,SEKADAU,6109,SEKADAU,6109,SEKADAU,6109,SEKADAU,6109,SEKADAU,6109,SEKADAU
1206,SINTANG,1705,SINTANG,1705,SINTANG,6105,SINTANG,6107,SINTANG,6110,MELAWI,6110,MELAWI,6110,MELAWI,6110,MELAWI,6110,MELAWI,6110,MELAWI,6110,MELAWI,6110,MELAWI,6110,MELAWI,6110,MELAWI,6110,MELAWI,6110,MELAWI,6110,MELAWI,6110,MELAWI,6110,MELAWI,6110,MELAWI
1204,KETAPANG,1704,KETAPANG,1704,KETAPANG,6104,KETAPANG,6106,KETAPANG,6111,KAYONG UTARA,6111,KAYONG UTARA,6111,KAYONG UTARA,6111,KAYONG UTARA,6111,KAYONG UTARA,6111,KAYONG UTARA,6111,KAYONG UTARA,6111,KAYONG UTARA,6111,KAYONG UTARA,6111,KAYONG UTARA,6111,KAYONG UTARA,6111,KAYONG UTARA,6111,KAYONG UTARA,6111,KAYONG UTARA,6111,KAYONG UTARA,6111,KAYONG UTARA
1202,PONTIANAK,1702,PONTIANAK,1702,PONTIANAK,6102,PONTIANAK,6104,PONTIANAK,6112,KUBU RAYA,6112,KUBU RAYA,6112,KUBU RAYA,6112,KUBU RAYA,6112,KUBU RAYA,6112,KUBU RAYA,6112,KUBU RAYA,6112,KUBU RAYA,6112,KUBU RAYA,6112,KUBU RAYA,6112,KUBU RAYA,6112,KUBU RAYA,6112,KUBU RAYA,6112,KUBU RAYA,6112,KUBU RAYA,6112,KUBU RAYA
1201,PONTIANAK,1707,PONTIANAK,1707,KOTA PONTIANAK,6171,PONTIANAK,6171,KOTA PONTIANAK,6171,PONTIANAK,6171,PONTIANAK,6171,PONTIANAK,6171,PONTIANAK,6171,PONTIANAK,6171,PONTIANAK,6171,PONTIANAK,6171,PONTIANAK,6171,PONTIANAK,6171,PONTIANAK,6171,PONTIANAK,6171,PONTIANAK,6171,PONTIANAK,6171,PONTIANAK,6171,PONTIANAK,6171,PONTIANAK
1203,SAMBAS,1701,SAMBAS,1701,SAMBAS,6101,SAMBAS,6102,BENGKAYANG,6172,SINGKAWANG,6172,SINGKAWANG,6172,SINGKAWANG,6172,SINGKAWANG,6172,SINGKAWANG,6172,SINGKAWANG,6172,SINGKAWANG,6172,SINGKAWANG,6172,SINGKAWANG,6172,SINGKAWANG,6172,SINGKAWANG,6172,SINGKAWANG,6172,SINGKAWANG,6172,SINGKAWANG,6172,SINGKAWANG,6172,SINGKAWANG
2002,SUMBA BARAT,1601,SUMBA BARAT,1601,SUMBA BARAT,5301,SUMBA BARAT,5301,SUMBA BARAT,5301,SUMBA BARAT,5301,SUMBA BARAT,5301,SUMBA BARAT,5301,SUMBA BARAT,5301,SUMBA BARAT,5301,SUMBA BARAT,5301,SUMBA BARAT,5301,SUMBA BARAT,5301,SUMBA BARAT,5301,SUMBA BARAT,5301,SUMBA BARAT,5301,SUMBA BARAT,5301,SUMBA BARAT,5301,SUMBA BARAT,5301,SUMBA BARAT,5301,SUMBA BARAT
2001,SUMBA TIMUR,1602,SUMBA TIMUR,1602,SUMBA TIMUR,5302,SUMBA TIMUR,5302,SUMBA TIMUR,5302,SUMBA TIMUR,5302,SUMBA TIMUR,5302,SUMBA TIMUR,5302,SUMBA TIMUR,5302,SUMBA TIMUR,5302,SUMBA TIMUR,5302,SUMBA TIMUR,5302,SUMBA TIMUR,5302,SUMBA TIMUR,5302,SUMBA TIMUR,5302,SUMBA TIMUR,5302,SUMBA TIMUR,5302,SUMBA TIMUR,5302,SUMBA TIMUR,5302,SUMBA TIMUR,5302,SUMBA TIMUR
2008,KUPANG,1603,KUPANG,1603,KUPANG,5303,KUPANG,5303,KUPANG,5303,KUPANG,5303,KUPANG,5303,KUPANG,5303,KUPANG,5303,KUPANG,5303,KUPANG,5303,KUPANG,5303,KUPANG,5303,KUPANG,5303,KUPANG,5303,KUPANG,5303,KUPANG,5303,KUPANG,5303,KUPANG,5303,KUPANG,5303,KUPANG
2009,TIMOR TENGAH SELATAN,1604,TIMOR TENGAH SELATAN,1604,TIMOR TENGAH SELATAN,5304,TIMOR TENGAH SELATAN,5304,TIMOR TENGAH SELATAN,5304,TIMOR TENGAH SELATAN,5304,TIMOR TENGAH SELATAN,5304,TIMOR TENGAH SELATAN,5304,TIMOR TENGAH SELATAN,5304,TIMOR TENGAH SELATAN,5304,TIMOR TENGAH SELATAN,5304,TIMOR TENGAH SELATAN,5304,TIMOR TENGAH SELATAN,5304,TIMOR TENGAH SELATAN,5304,TIMOR TENGAH SELATAN,5304,TIMOR TENGAH SELATAN,5304,TIMOR TENGAH SELATAN,5304,TIMOR TENGAH SELATAN,5304,TIMOR TENGAH SELATAN,5304,TIMOR TENGAH SELATAN,5304,TIMOR TENGAH SELATAN
2010,TIMOR TENGAH UTARA,1605,TIMOR TENGAH UTARA,1605,TIMOR TENGAH UTARA,5305,TIMOR TENGAH UTARA,5305,TIMOR TENGAH UTARA,5305,TIMOR TENGAH UTARA,5305,TIMOR TENGAH UTARA,5305,TIMOR TENGAH UTARA,5305,TIMOR TENGAH UTARA,5305,TIMOR TENGAH UTARA,5305,TIMOR TENGAH UTARA,5305,TIMOR TENGAH UTARA,5305,TIMOR TENGAH UTARA,5305,TIMOR TENGAH UTARA,5305,TIMOR TENGAH UTARA,5305,TIMOR TENGAH UTARA,5305,TIMOR TENGAH UTARA,5305,TIMOR TENGAH UTARA,5305,TIMOR TENGAH UTARA,5305,TIMOR TENGAH UTARA,5305,TIMOR TENGAH UTARA
2011,BELU,1606,BELU,1606,BELU,5306,BELU,5306,BELU,5306,BELU,5306,BELU,5306,BELU,5306,BELU,5306,BELU,5306,BELU,5306,BELU,5306,BELU,5306,BELU,5306,BELU,5306,BELU,5306,BELU,5306,BELU,5306,BELU,5306,BELU,5306,BELU
2012,ALOR,1607,ALOR,1607,ALOR,5307,ALOR,5307,ALOR,5307,ALOR,5307,ALOR,5307,ALOR,5307,ALOR,5307,ALOR,5307,ALOR,5307,ALOR,5307,ALOR,5307,ALOR,5307,ALOR,5307,ALOR,5307,ALOR,5307,ALOR,5307,ALOR,5307,ALOR,5307,ALOR
2012,ALOR,1607,ALOR,1607,ALOR,5307,ALOR,5308,LEMBATA,5308,LEMBATA,5308,LEMBATA,5308,LEMBATA,5308,LEMBATA,5308,LEMBATA,5308,LEMBATA,5308,LEMBATA,5308,LEMBATA,5308,LEMBATA,5308,LEMBATA,5308,LEMBATA,5308,LEMBATA,5308,LEMBATA,5308,LEMBATA,5308,LEMBATA,5308,LEMBATA
2007,FLORES,1608,FLORES TIMUR,1608,FLORES TIMUR,5308,FLORES TIMUR,5309,FLORES TIMUR,5309,FLORES TIMUR,5309,FLORES TIMUR,5309,FLORES TIMUR,5309,FLORES TIMUR,5309,FLORES TIMUR,5309,FLORES TIMUR,5309,FLORES TIMUR,5309,FLORES TIMUR,5309,FLORES TIMUR,5309,FLORES TIMUR,5309,FLORES TIMUR,5309,FLORES TIMUR,5309,FLORES TIMUR,5309,FLORES TIMUR,5309,FLORES TIMUR,5309,FLORES TIMUR
2006,SIKKA,1609,SIKKA,1609,SIKKA,5309,SIKKA,5310,SIKKA,5310,SIKKA,5310,SIKKA,5310,SIKKA,5310,SIKKA,5310,SIKKA,5310,SIKKA,5310,SIKKA,5310,SIKKA,5310,SIKKA,5310,SIKKA,5310,SIKKA,5310,SIKKA,5310,SIKKA,5310,SIKKA,5310,SIKKA,5310,SIKKA
2005,ENDEH,1610,ENDE,1610,ENDE,5310,ENDE,5311,ENDE,5311,ENDE,5311,ENDE,5311,ENDE,5311,ENDE,5311,ENDE,5311,ENDE,5311,ENDE,5311,ENDE,5311,ENDE,5311,ENDE,5311,ENDE,5311,ENDE,5311,ENDE,5311,ENDE,5311,ENDE,5311,ENDE
